number,value,params_alpha,params_colsample_bytree,params_eval_metric,params_lambda,params_learning_rate,params_max_depth,params_min_child_weight,params_objective,params_subsample,params_tree_method,state
0,1.1326092567763888,0.20647874231978602,0.7624771475025429,rmse,0.04860423290600957,0.0021213629224238035,17,234,reg:squarederror,0.8265089364768081,gpu_hist,COMPLETE
1,0.6956080935255643,0.07027066623027654,0.37770490034858883,rmse,1.470287659307389,0.007300006923296954,17,12,reg:squarederror,0.7604874166416622,gpu_hist,COMPLETE
2,0.6974070502195141,0.006923920042280199,0.3097138593764536,rmse,0.0049174405390169625,0.01985735653931816,15,28,reg:squarederror,0.5278375944436539,gpu_hist,COMPLETE
3,0.6967487448756446,0.02381974251725558,0.589051880285305,rmse,0.05143849215144379,0.014488838947439986,7,77,reg:squarederror,0.5453410726308989,gpu_hist,COMPLETE
4,1.3635706962549596,1.7663153103573208,0.4537360266939181,rmse,0.015463509060854811,0.0018538731074467876,5,149,reg:squarederror,0.6226474261215349,gpu_hist,COMPLETE
5,0.7073548650043426,0.04635374245943715,0.46935995498346783,rmse,0.013139136927879533,0.004305500459169256,11,265,reg:squarederror,0.4658628944215083,gpu_hist,COMPLETE
6,0.759256877611157,0.7621961402882006,0.5360269659482825,rmse,0.8712453085474037,0.003269613729711978,9,120,reg:squarederror,0.7660479820333,gpu_hist,COMPLETE
7,0.6966822441445327,1.9269916247117147,0.8210078903476852,rmse,0.2777126047975679,0.006984134936154388,11,54,reg:squarederror,0.5932897184560533,gpu_hist,COMPLETE
8,1.1626285983037377,0.0017435925563502232,0.36533820639219644,rmse,0.06374338022870732,0.0020810957584575527,13,101,reg:squarederror,0.7206113627158156,gpu_hist,COMPLETE
9,0.6948262838613689,6.860256272794639,0.8777727138958087,rmse,0.16199659544604797,0.017982216451642555,15,183,reg:squarederror,0.43588413257644903,gpu_hist,COMPLETE
10,0.7000430701574806,8.74146689400053,0.9858638591882277,rmse,8.922529993106775,0.044747613993576116,15,184,reg:squarederror,0.9066824851999008,gpu_hist,COMPLETE
11,0.7124945166278844,0.1949701622930369,0.9963925047691209,rmse,1.5236844014449002,0.0996750767820445,17,199,reg:squarederror,0.9999863962022528,gpu_hist,COMPLETE
12,0.7021203020139039,9.195275130076235,0.7235899720028562,rmse,3.0295925268010526,0.02725136230997116,20,1,reg:squarederror,0.6613225303381918,gpu_hist,COMPLETE
13,0.695599678724035,0.013140844516965674,0.8357452691070155,rmse,0.40411014237073495,0.008662868004502056,17,288,reg:squarederror,0.44397418702639874,gpu_hist,COMPLETE
14,0.7078538526742933,0.007545478693035599,0.8778412231524421,rmse,0.26205375600347247,0.0115851936736046,3,289,reg:squarederror,0.4086778956973575,gpu_hist,COMPLETE
15,0.6987320460183806,0.0013737534190323248,0.8886087636805691,rmse,0.2760056466332425,0.03571566332925139,15,231,reg:squarederror,0.4346239674560137,gpu_hist,COMPLETE
16,0.7049143668304785,0.00953034104481525,0.6869850478288401,rmse,0.16316763195803088,0.07737143479126124,13,295,reg:squarederror,0.52390894776083,gpu_hist,COMPLETE
17,0.700975172047052,0.4991491239184262,0.8956772932035856,rmse,0.4918342492877064,0.006695238451756867,7,174,reg:squarederror,0.4867153620205696,gpu_hist,COMPLETE
18,0.6955575614514341,0.01631035568321908,0.7938076611747136,rmse,0.002294647636474533,0.016864004899834566,9,229,reg:squarederror,0.4017375907150666,gpu_hist,COMPLETE
19,0.6951459623521711,2.432360168954677,0.7649336324904217,rmse,0.0011792969293162648,0.018852558382703343,9,226,reg:squarederror,0.5648782337034175,gpu_hist,COMPLETE
20,0.6974899049884419,2.841772047706231,0.6246923377898316,rmse,0.0015465400857798944,0.056586031070411484,9,145,reg:squarederror,0.5836147808098621,gpu_hist,COMPLETE
21,0.6952126489442899,6.189453610541425,0.7850958073004313,rmse,0.0010322052593349932,0.019213770631848908,9,218,reg:squarederror,0.5046654757394903,gpu_hist,COMPLETE
22,0.6952147762643798,4.70510446548164,0.7233896290043214,rmse,0.0011804017251694934,0.025479460610414603,9,211,reg:squarederror,0.49479544716233054,gpu_hist,COMPLETE
23,0.6953444845152137,0.9070129823251237,0.9457739705450671,rmse,0.004083137681954209,0.02496216447831661,9,259,reg:squarederror,0.6450921185538125,gpu_hist,COMPLETE
24,0.6945467570656813,4.185495443925957,0.6702338275141533,rmse,0.014426172205308849,0.012225905386213643,20,178,reg:squarederror,0.5708095720617806,gpu_hist,COMPLETE
25,0.6943205083133434,3.5711221139886087,0.6345196944717671,rmse,0.015665736972684238,0.011579356134062788,20,179,reg:squarederror,0.5724935340929823,gpu_hist,COMPLETE
26,2.4517259936163955,0.3552403745627098,0.5532741481667113,rmse,0.01748213147437334,0.0011500270832943923,20,164,reg:squarederror,0.5991436260017591,gpu_hist,COMPLETE
